2020/06/30 生存報告,0
2020/06/29 生存報告,0
2020/06/28 生存報告,0
2020/06/27 生存報告,0
2020/06/26 生存報告,0
2020/06/25 端午節,0
端午節快樂,0
2020/06/24 生存報告,0
2020/06/23 Breakthrough!,0
2020/06/22 睡過頭了,0
父親節快樂,0
2020/06/21 日蝕之日,0
2020/06/20 生存報告,0
2020/06/19 陽明山上走,0
2020/06/18 生存報告,0
2020/06/17 生存報告,0
2020/06/16 4000GP達成,0
2020/06/15 生存報告,0
Morfonica 1st 「Daylight」開箱,0
2020/06/14 生存報告,0
2020/06/12 畢業前夕,0
2020/06/11 生存報告,0
2020/06/10 說不定有點危險？,0
2020/06/09 生存報告,0
2020/06/08 生存報告,0
BanG Dream 翻唱碟 vol.4 開箱,0
2020/06/07 生存報告,0
樂器之日,0
2020/06/06 生存報告,0
2020/06/05 生存報告,0
夢,0
2020/06/04 生存報告,0
2020/06/03 生存報告,0
2020/06/02 生存報告,0
2020/06/01 生存報告,0
2020/05/31 生存報告,0
2020/05/30 生存報告,0
可撥單身,0
2020/05/29 生存報告,0
2020/05/28 生存報告,0
2020/05/27 生存報告,0
2020/05/26 生存報告,0
為什麼想舔a4pa4p,0
2020/05/25 生存報告,0
2020/05/24 休息,0
BanG Dream Special☆LIVE Girls Band Party 2020 王劍 開箱,0
2020/05/23 生存報告,0
2020/05/21 告一段落了,0
2020/05/20 生存報告,0
2020/05/19 沙綾生日&3000GP達成,0
為什麼要喜歡麵包粽,0
2020/05/18 生存報告,0
2020/05/17 生存報告,0
2020/05/16 祝你祝你生日快樂,0
2020/05/15 生存報告,0
2020/05/14 填志願序,0
2020/05/13 生存報告,0
最後一天上課。,0
2020/05/11 生存報告,0
2020/05/10 母親節快樂,0
2020/05/09 生存報告,0
2020/05/08 最後一天上課？,0
2020/05/07 生存報告,0
2020/05/06 談判,0
2020/05/05 生存報告,0
2020/05/04 生存報告,0
2020/05/03 生存報告,0
BGD!SP☆LIVE GBP! 2020 轉播心得,0
2020/05/02 生存報告,0
2020/05/01 全部放榜,0
2020/04/30 生存報告,0
2020/04/29 結算,0
2020/04/28 並存,0
2020/04/27 生存報告,0
2020/04/26 生存報告,0
2020/04/25 生存報告,0
2020/04/24 願望,0
為什麼要喜歡豬頭人,0
2020/04/23 生存報告,0
2020/04/22 生存報告,0
2020/04/21 生存報告,0
2020/04/20 生存報告,0
2000GP感謝祭,0
2020/04/19 面試D3,0
2020/04/18 面試D2,0
2020/04/17 面試D1,0
2020/04/16 面試前夕,0
2020/04/15 生存報告,0
2020/04/14 生存報告,0
2020/04/13 生存報告,0
2020/04/12 生存報告,0
2020/04/11 生存報告,0
2020/04/10 生存報告,0
2020/04/09 生存報告,0
2020/04/08 生存報告,0
2020/04/07 邦邦第三季完結撒花,0
和好了,0
2020/04/06 生存報告,0
2020/04/05 生存報告,0
2020/04/04 生存報告,0
2020/04/03 生存報告,0
2020/04/02 生存報告,0
2020/4/1 生存報告,0
2020/03/31 一階結果,0
2020/3/30 段考,0
2020/03/29 生存報告,0
2020/03/29 希望的種子,0
2020/03/27 鳥籠,0
2020/03/26 生存報告,0
煩躁,0
2020/03/25 生存報告,0
2020/03/24 大誤會,0
2020/03/23 生存報告,0
2020/03/22 出桶前夕,0
2020/03/21 生存報告,0
失敗囉,0
2020/03/20 生存報告,0
1000GP之Q&A Answers篇I,0
1000GP之Q&A Questions篇,0
深夜沉澱,0
2020/03/18 不公不義,0
2020/03/17 生存報告,0
Roselia Radio Shout手燈 & Dreamer's Go! & A DECLARATION OF XXX 開箱心得,0
邦邦手遊三週年,0
2020/03/16 經濟規劃,0
2020/03/15 神經衰弱的一天,0
「專屬於一人的女主角」—不起眼女主角培育法 Fine 觀後心得,0
2020/03/14 白色情人節,0
2020/03/13生存報告,0
2020/3/12 多為自己而活吧,0
2020/3/11 負能量,0
2020/3/10 生存報告,0
學測志願,0
被水桶ㄌ,0
異性緣這種事,0
搞砸了,0
2020/3/3 生存報告,0
2020/2/29,0
BanG Dream 7th live BD開箱&心得,0
被追蹤百人達成,0
感謝,0
散步,0
Roselia & PPP,0
Rausch und/and Craziness 場刊開箱(圖多),0
2020情人節,0
RAS 4th「DRIVE US CRAZY」&「Craziness」T-shirt 開箱,0
我說，下一位,0
RAS Craziness追加公演 轉播心得,0
Roselia 10th 「約束」開箱,0
PPP的未來,0
末世？,0
武士道逼我破產,0
Roselia Rausch追加公演 轉播心得,0
迷茫,0
悔恨,0
我和邦邦 III,0
新年快樂,0
我和邦邦 II,0
我和邦邦 I,0
小屋首篇,0
